text,label
Binay had his glasses made earlier . [MENTION] [LINK],0
"Lord , huwag nyo naman po hayaang mandaya at manalo si Mar Roxas . ??????????????? ?",1
WALANG MATUTULOG . Baka bukas si Mar Roxas na ang panalo . Hahaha Charot ! [HASHTAG],1
Dati : 1 . Miriam 2 . Duterte 3 . Poe Ngayon : 1 . Miriam 2 . Poe 3 . Mar [HASHTAG] Roxas To Poe,0
"If you knew Duterte or Binay to be incompetent , base on standards , is it bad to tell the truth ? By telling I mean for those who ask .",0
Poe and Roxas ' meeting makes so much sense with that theory . [HASHTAG],0
"RT [MENTION] : Mas issue pa ba ang decision ni duterte to run , kaysa sa graft cases ng mga Binay ? SRSLY",1
[MENTION] Binay changed his mind ? I thought he was for bilateral talks ?,0
"[MENTION] [MENTION] according to analysts , Mar Roxas should give way , not Poe . Can u do that Mar for the unity u are calling ?",0
"Aquino , Binay approval ratings drop in latest poll : With a little more than four months left in . [LINK] (via Inquirer)",0
WALANG NANAGOT SA TUMALON AT NAWASAK NA TREN SA EDSA/TAFT . MGA WALDAS NA MAGNANAKAW NA INATASAN NI MAR ROXAS ! [LINK],1
"Unfair . Magagalit dyan sina Poe , Binay at Santiago .",1
Mar Roxas : I call for unity . I call for decency . I call for democracy . I call for the rule of law . I call on . [LINK],0
"RT [MENTION] : Young people are surprised when they learn that Binay used to be an Anti-Marcos activist . Oh , how the world turns . htt・ｦ",0
ATE NI PNOY : DI NAMIN SUSUPORTAHAN ANG KANDIDATURA NI VP BINAY [MENTION] [MENTION] [LINK] (via [MENTION],0
Hahahahahahahaha BINAY,0
Only binay only binay ! Sino pa ba ? Only Binay ! Bwst!!! ! Gabii pani ba huhuhu lubayan mo ko masamang espirito!! ! ????? ?,1
Jusko ? ? kasinungalingan mo Binay !,1
"Q : Hindi po ba kayo natatakot na baka magtampo si Binay ? Erap : Wala tayong magagawa , ' yan ang kabig ng puso ko . via [MENTION]",0
Binay at Roxas walang humpay na sinisiraan si Duterte,1
"[MENTION] [MENTION] [MENTION] still , they can't and will not defeat mayor duterte. . pagsamasamahin na nila sina binay , mar and poe .",0
Pulse Asia : Duterte pulls away in presidential race with 7-point lead over Poe [HASHTAG] [LINK],0
"Why hate Napoles/Binay ? Naranasan ko naman sila , buhay pa naman ako . Siguro pag matalino dapat i-hate sila . [LINK]",1
"What really happened between Alfred Romualdez , Mar Roxas and Yolanda ? [LINK]",0
Miriam or Duterte ? Ang hirap naman .,0
Anti Duterte TV ads na tinanggihan ng ibang stations at tanging isa lang na station ang nag air ! Desperado na talaga [LINK],1
""" NANDYAN NA BINAY "" BULLY ROSETTE . BULLY ??????? ?",0
TAE BAKIT PURO SI BINAY ? HAHAHHAHAHA,1
What ? Roxas comes in second in partial results ? What the actual fvckkkkk ????? ? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG],1
"Binay to build subway if elected President ? Underground transaction , este , construction pa more ! [LINK]",1
Mar Roxas u desperate piece of shit,1
"Hinahanap nila si MAR ROXAS dahil nasa-kanya ang tuwid na daan . Naliligaw daw sila e . If its UFO or something, . [LINK]",1
"RT [MENTION] : Good response by Grace Poe to questions regarding her reaction to Duterte's attacks against her . Very respectful, . [LINK]",0
Duterte - a lawyer that believes in extrajudicial killings . A husband with 2 wives . Against corrupt but warm with Binay and Arroyo [MENTION],1
Binay : Wala ng Income Tax Acctncy Students : Ohhh yeah!!!! !,0
Sakit sa bangs ni Binay . [HASHTAG],1
*If Mar Roxas cheats tomorrow on the election* Me : You just started a war . ? ? [HASHTAG],1
"RT [MENTION] : Interesting . Kung Amerikano si Grace Poe , Japanese collaborator naman ang ninuno ni Mar Roxas at si Binay , galing sa plane・ｦ",1
Alam mo kung ano yung pinaka mahirap kalimutan ? Yung kantang ONLY BINAY .,0
[MENTION] [MENTION] [MENTION] [HASHTAG] Veterans Memorial Hospital presidential suite is waiting for your hospital arrest !,1
I still think it's a tight race between Leni & Bongbong for VP . This like Binay versus Roxas last 2010 elections . Close match tho . ? ?,0
"WALA AKONG MASABI SA BLACK PROPAGANDA PARA KAY JOJO BINAY!! ! "" Meron daw po kayong 212 bank account at may 11 billion blah blah. "" Mejj grabe .",1
"Mar Roxas , appeal to emotion pa more",1
"Langya , 3k na babayaran ko sa tuition . Ibalik niyo si BINAY ! Mga bwiset ! ??????????? ?",1
Yung Ad nanaman para kay Binay! ! ??????????? ?,0
"VP Binay , runningmate Sen . Gringo Honasan join boodle fight with Pasay residents . Sen Nancy also here . | [MENTION] [LINK]",0
"Poverty , not corruption , is PHL's current moral issue ・・VP Binay [LINK]",0
"RT [MENTION] : Between Jan . 1 and Nov . 30 last year , Binay already shelled out P595,713,000 for TV ads . Top tv ad spender too . [LINK]",0
He (VP Binay) is more qualified than me to be President . -@RRD_Davao [HASHTAG],0
VP Binay praises Puno work in UNA : He's really good - [LINK] [LINK] [HASHTAG] [HASHTAG],0
RT [MENTION] : Rappler issues an apology to Mar Roxas and the public [LINK],0
lakas talaga manira ng araw ng mga capaign ads ni binay eh Only Binay can do that hahahhahahhahahha!!! !,1
Kapag nakita lang kita sa personal Mar Roxas papakain ko sayo yung mga bala na nahuli sa mga taong yun .,1
Binay ftw hahaha,0
"[MENTION] Miriam is biased ? She also criticized Roxas and Poe . Why is it that anyone who criticizes Duterte is "" biased "" ?",0
Yes to Gobyernong may puso ! No to Daang matuwid ! [HASHTAG] [HASHTAG] [HASHTAG],1
Marcos : Tandem with Miriam Santiago did not come as a surprise. . Our advocacies are based on good governance . [MENTION],0
Binay・・s law firm belies Inquirer report on sending P100M to HK [LINK] | [MENTION],0
"Na-LSS ako sa campaign song ni Binay ? ? "" Only Binay , Only Binay "" whew . Kantang bagay sa mainit na panahon . [HASHTAG]",1
[MENTION] wala pa nga nakaupo si duterte nasa kulungan na sila roxas sa paningin ko,1
Get to know the 12 . Binay finally completes UNA Senate slate [LINK] https://t.co/nCdyDAEat8 [MENTION] [HASHTAG] https://t.co/29Rs9O9S6Q,0
Ako lang ba o nakakainis talaga yung commercial ni Binay .,1
"Binay : Alam ko ho . Dama ko ho . Laki ho ako sa mahirap . Kaya pag nangako kami para sa mahirap , alam namin [HASHTAG] (via [MENTION]",0
"alma moreno , like seriously ? you'll be nancy binay 2.0",1
Hiyang hiya naman ako kay Mar Roxas . Anong tingin nya sa sarili nya? ? Good? ! At Evil si Duterte? ? Grabe xa oh [LINK],1
Duterte-Marcos nangunguna sa Partial unofficial result ng election at pumapangalawa naman sina Roxas-Robredo [HASHTAG] [HASHTAG],0
Talking about politics and elections on our way Batangas and tita's convincing everyone to vote for Binay . I'm dying a little inside .,1
"Binay chides administration : Arroyo , not PNoy , started 4Ps [HASHTAG] [LINK] [LINK]",0
"[MENTION] Binay is love , Binay is life",0
"73 na pala si Binay ? If ever na manalo , 79 matatapos termino nya . Grabe",0
"Nako Mar roxas ,Kung magaling ka talaga hindi mo dapat ginagamint yung KathNiel , hayss para lang manalo , shiiit , iwan ko sayo MAR !",1
"Kakambal ng ahas ay sinungaling . Kung sino man ang gumagawa ng ads ni Binay , sana mahulog kayo sa manhole . Si . [LINK]",1
"[MENTION] SI Mar Roxas naman ang "" frostration ng mga Filipino """,0
"PAKINGGAN | DANCE REMIX NG EPIC ' FIST BUMP ' NI ROXAS , ' ANU-ANO ' NI VP BINAY [MENTION] . [LINK]",0
RT [MENTION] : Mar Roxas on [HASHTAG] . I have no more words . [LINK],0
[MENTION] pinauna nya lng kyo nung 1st debate nglakihn na ulo nyo . Ngyon abangan nyo si VP Binay 2.0 [HASHTAG],0
Nakakahiya na talaga yung mga ginagawa nila Mar Roxas [HASHTAG],1
"PRESIDENTE DUTERTE ' s suppoerters does not only tweet for him in twitter , we also FOLLOW and CAMPAIGN HIM PERSONALLY [LINK]",0
Binay distances self from daughter's vote on Poe case [LINK] [LINK],0
Sama nyo na din po si Trillanes ????? ? [HASHTAG] [HASHTAG] [LINK],1
"Badtrip yung PAID ad na pro binay daw pero nababahala . Reverse psych amp . Parehas kayo ng boss mo , puro kayo turo .",1
""" From 1 to Mar Roxas , how desperate are you to find love? "" [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG]",0
"Ano , Binay , kukunin mo yung Sabah ? Tell me , ano pa bang hindi sayo na hindi mo pa tinatangkang angkinin ? [HASHTAG]",1
[MENTION] yung pcos machines nga sa gapo ate tinesting miriam at duterte nakashade pero roxas lumalabas . Pwe !,1
"everytime someone says "" errthang "" , binay gets a vote .",0
"T'wing napapanuod ko campaign ads ni BINAY , nasasaktan ako.Naaawa ako sa mga pinoy na nagbayad ng tax para lang gawing pondo sa pagtakbo nia",0
Poe should drop out in favor of Roxas to galvanize Duterte's win . Even Poe's supporters will not vote for that shit .,1
Mar Roxas n Korina Sanchez got enthroned? ! WTH? !,0
Si Trillanes kasi ang sabi nya noon hindi daw korap so duterte pero ngayun sasabihin nya korup tanga naman nya [HASHTAG],1
binay stahp,1
Daniel Padilla on endorsing Mar Roxas . ????????????? ?,0
Mananalo si Binay . Mhahati ang boto kay Miriam at Duterte eh . ??? ?,0
NAGKAKADAYAAN NA PO ? ? MUKHANG MATUTULOY ANG PEOPLE'S REVOLUTION 2016 ??? ? PANGIT MO LUMABAN MAR ROXAS ! ????????? ? wew ??? ? [HASHTAG],1
' Pag tinanong si Binay kung sex or chocolates syempre sasabihin niya sex . Kasi ayaw niya ng cannibalism [HASHTAG],1
Hopefully Duterte wins ! Mar Roxas Troll gaming [HASHTAG],1
"THE STANDARD : UPDATE : Binay and Honasan visit Shrine of the Holy Sepulchre as they campaign in San Pedro , Laguna .",0
RT [MENTION] : Alcohol brings out the Binay in me . Binay . (adjective) : worse than all others .,1
Grabe patalastas ni binay sunod sunod T.T kurakot pa pot*,1
Sino ba kasi si Nognog ? Badtrip yung TV Ad ni Binay .,1
Make me rap on [HASHTAG] Boooooooo for binay-dinay,1
AYAW KALIMTA ! ROXAS :p - ctto [HASHTAG] for PRESIDENT [LINK],0
Pandak ! Nognog ! Laki sa hirap ! yan si BINAY !,1
RT [MENTION] : Napapalipat ako bigla ng channel sa TV kapag si Jejemon Binay na ang nasa screen . Juice ko . Parang end of the world na ' pag・ｦ,1
RT [MENTION] : Only Binay can cause me these goosebumps ! Que horror !,1
Binay cries foul over Inquirer report on alleged bank accounts [LINK] | [MENTION] [HASHTAG] [LINK],0
Mar Roxas you are the weakest leader!!! ! Bayot ka ! Bwisit ! Madaog ghapon c tatay digong maskin unsa pa imong himuon ! Dayaon kaau ka!! !,1
LP hitting Binay dynasty is purely political and NOT principled cos LP coddles dynasties . Even Aquino and Roxas are dynastic scions .,1
RT [MENTION] : Hi [MENTION] Mary JuneJune Binay . Hahahahajk ! Tingnan mo!・ｦ [LINK],0
"Ombudsman being its old , biased self・・Binay camp [LINK] [MENTION] [MENTION] [LINK]",0
"If Mar Roxas wins , RIP Philippines ! No to LP again ! [HASHTAG]",1
"Bobo nalang boboto kay Poe,Mar , and Binay!!!????????? ?",1
"Mar Roxas , pabor na ' magpagulong ' ng mga ulo sa airport ; Sen . Escudero , binanatan si Abaya sa ' tanim-bala ' [HASHTAG]",0
[MENTION] ma'am lugi si binay :(((,0
Binay tells Pasay seniors he will turn 4Ps to 5Ps . Last P means free Pustiso . Senior citizens laugh | [MENTION] [LINK],0
Sinong Na-Lss sa campaign song ni binay ? ! Kasi ako oo ! Only Binay hahaha,0
[HASHTAG] @ #PHBizCon : next admin should instill a sense of urgency in all gov't processes . | via [MENTION],0
binay and his dramatic appeal makes me want to shoot the tv screen,1
RT [MENTION] : Breaking : May separate dissenting opinion si Nancy Binay . 76-pager daw . Bet? !,0
"Cong Toby Tiangco : lahat ng batikos , birada kay VP Binay kaya nya tiisin ngunit yung naririnig nyang kahirapan,reklamo hindi nya kaya tiisin",1
Totoo ba tong tatakbo si Erap pag nadisqualified sila Poe tsaka Binay ?,0
Rihanna - DESPERADO (remix) featuring Mar Roxas,1
Good job ! bait mo talaga sa mga senior citizens ! [HASHTAG] [HASHTAG],0
"Kung may Binay candy , may Mar sa kalendaryo . Kainis . ? ? [LINK]",1
Binay condemns killing of fraternity brother in Batangas [LINK] | [MENTION] [HASHTAG] [LINK],0
YAN SI BINAY AHAHAHAHAHAHA BAT ANG BENTA [LINK],0
"ALAGA Baste:durian,may amoy Paolo:tsinelas , naka-rubber Luis:alampay , nakalaylay Sandro:bank accounts,malaki Binay:uling , maitim [HASHTAG]",1
"Pag nagsuot ng wig si Binay tapos minake-up'an , magiging kamukha niya si Lola Nidora . ? ?",1
"Poe hits Binay for belittling teachers : ' Teachers can lead this nation, ' she says [LINK]",0
""" Makapoy - Mar Roxas "" Oo makapoy - Dj HAHAHAHAHAHA QTQT . KAPOY KA SA TAPING J ? [MENTION] [HASHTAG]",1
Panget ni binay amputa hahaha? ?,1
the tit for tat starts [HASHTAG] [HASHTAG] camp fires back at [HASHTAG] [LINK] via inquirerdotnet,0
[MENTION] Ayala's ang dahilan kung bakit umunlad ang Makati not the Binay's .,0
walang pagbabago hanggat wala sa pwesto si VP Binay ! [HASHTAG],0
Miriam/Duterte ako . Ung isang kasambahay kay Binay . Ung isa kong tito kay Binay . Ung 2 kong tita kay Mar . Ung tatay ko kay Binay/Duterte,0
sinong kamukha ng icon ko ? SINO PA BA ? ONLY BINAY [HASHTAG],1
Karen Davila expresses disappointment after an Anti Duterte ad aired on ABS CBN [LINK],0
Mar Roxas on calls for Sen . Poe to inhibit from Mamasapano probe : It's not for me to comment on somebody else's conduct [MENTION],1
[MENTION] denies that he is behind the attack ads vs . Binay [MENTION] [MENTION],0
"Puro tayo disqualification cases sa mga presidentiable , si Binay tuwang tuwa at nakalimutan na natin ang isyu sa kanya . [MENTION]",1
umasa ako eh!!! ! sabi andun si Binay ??? ?,0
Oo binay iboboto kita . Wait lang tulog lang ako . ZZZzz,0
Roxas seeks unity dialogue with Poe Grace not withdrawing from race [LINK],0
"May daya na din sa zamboanga . Kahit si Duterte yung binoto , Roxas talaga yung lumabas sa resibo . ??? ? [HASHTAG]",1
[MENTION] [MENTION] anong gagawin natin dun ? Halaaa baka makita natin si binay hahahahahaah,0
"Miriam and Duterte splitting votes , Mar in there.just means that the unqualified "" bagito "" ' Kano American in Poe will run away with this :(",1
I can't even believe that Mar Roxas is on 2nd Place in the most number of votes for the presidential candidacy . Is this for Real ?,1
Binay camp cries foul over ・・negative・・ TV ads [LINK] [LINK],0
[MENTION] [MENTION] Binay parin Poe.Para ma Defensor niya tayo sa ibang bansa.At mapalaya ang mga nakakulong sa Roxas twing DUTERTE,0
Nagbigay din ng pahayag si Mar Roxas hinggil sa mainit na isyu sa tanim bala sa NAIA . [LINK],0
"・・GIVE IT UP , MAR , IF YOU CHEAT YOU・・LL DESTROY THIS COUNTRY・・ - An Open Letter To Mar Roxas [LINK]",1
Seriously ? Trending to ? Tignan niyo din kasi yung good side ni Binay mga insekyora ! [HASHTAG],1
Totoo po ito nangyari sa dagupan . Naka automatic count ang mga balota ky Mar Roxas . Wag matakot mag reklamo kung . [LINK],0
RT [MENTION] : [MENTION] Shunga ! Si Binay kaya ang kumukuha kay Alden . Hahaha,0
"Post shared : When it comes to VP Binay , Taberna pretends not to see any evidence (even if evidence is . [LINK]",0
Mananalo pa rin si Mar Roxas kapit lang,0
Aba naito sa amin c binay?? ? [HASHTAG] [LINK],1
[MENTION] ..which is a lie. . it was Binay's spox who first made public Grace Poe's problem on residency di ba ? [MENTION] [MENTION],1
[MENTION] pwedeng si nancy binay muna. ? HAHAHAHAHAHAHA,0
"ayaw pa din magConcede ni Binay no ? parang ikaw sakanya , Umaasa ka pa din na may mababago kahit Wala naman na talaga. .",0
""" [MENTION] : So ano nang chance manalo ni Mar Roxas ? Mas malaki pa siguro chance ko na wag malasing ngayong weekend. """,1
"Trillanes : Poor turning blind eye on Binay・・s lies , corruption [LINK] | via INQUIRER",1
yung puro Makati yung narinig mo kay binay sa debate ??? ? [HASHTAG],0
""" oh my gaaaahd "" ・・binay OH MY GHAD ka rin binay . TRY LOOKING AT YOUR MISTAKES DIN . makasisi naman eh .",1
Suportahan si Binay sa walang pagtigil na pagtulong sa mhihirap . [HASHTAG],0
"Mr Binay , ang pagbabago ay nagsisimula sa tao . Hindi sa iyo . ps . I really hate your commercial .",1
"[HASHTAG] Dismissed Makati Mayor Binay , sinampahan ng bagong plunder complaint sa Office of the Ombudsman [18-12-2015] [NY-A1831]",0
[HASHTAG] Mas tumitindi ang labanan sa pagitan ng mga Binay & Peﾃｱa sa Makati . Ngayon sa [MENTION] [HASHTAG] [LINK],0
Kapani paniwala ba yung kay roxas?? ? mas naniniwala pa ko sa voters ni binay kesa sa kanya eh,0
Ugh Binay supporters ????? ?,1
[MENTION] jusko wag muna at after a week dikit na si roxas at duterte hahahahahaah,1
I'd be very disappointed if Grace Poe ended this debate without brandishing her father's sword . [HASHTAG],0
NOGNOG PANDAK LAKI SA HIRAP YAN SI BINAY ? ? HAHAHAHAHAHA TAENA YANG COMMERCIAL NA YAN! ! ??? ?,1
Take your pick : [HASHTAG] : Boy Scout na ayaw maputikan ! [HASHTAG] :・ｦ [LINK],1
"Bilyong piso para sa "" projects "" , sa kampanya pala ! Kay Binay,ang kasamaan laging may paraan ! [LINK] [LINK]",0
"VP Binay : Moral problem is poverty , not corruption | [LINK]",0
"MAR ROXAS , pakibasa to [LINK]",0
[MENTION] Wala ng makakapigil pa sayo Vp [HASHTAG] Ang Pagbabalik Binay In Makati,0
I don't believe Mar Roxas has this number of votes [HASHTAG],0
Hala bat dinadamay nyo so Grace?? ? Sila roxas at trillanes lang yun ! Nananahimik katukayo ko ha !,1
Poota!Eh d sagutin mo na [HASHTAG] dami mo alam ! Wag kmi Binay wag kami? ?,1
Dapat etong si Binay ang pinapatikim ng Sampal na pang International ! ?? ?,1
Ombudsman to appeal if SC rules in favor of Mayor Binay - CNN [LINK],0
[MENTION] Gaga hahahahahahahhahahahahaha . Binay ako no,0
Si Binay ! hahaha [LINK],0
Binay : Don't pre-judge INC leaders [LINK] [LINK],0
Si Binay ay sinungaling,1
Seryoso ! Nilamon ni Mar Roxas si Mirriam ? hay buhay ! number 2 pa si Mar talaga ! Edi wow !,1
1M na si Duterte . natagak sa 3rd si Roxas .,0
MANANALO AKO SA DADATING NA HALALAN -Binay // JUSKOOOOO WAG PO,1
Puro naman Binay nakikita ko,0
[LOCAL NEWS] Poe not surprised by Duterte's presidential bid [LINK] | via SunStar,0
Inis na inis na ko sa commercial ni Binay :(,1
"[MENTION] "" pero di tulad ng iba , maraming nagawa "" TF BINAY??? ? ??????? ?",1
Binay moves !,0
Binay for PRESIDENT !,0
"Binay as President and Bong Bong Marcos as Vice-President ? LOL . Hay , naku , Pilipinas . [LINK]",1
"Well , the Binay radio ad is fucking annoying . LIES .",1
"[MENTION] tsk puro kayo patama kay VP Binay . Out of 200+ na accounts , isa lang ang totoo dun tsk [HASHTAG]",0
Totoo bang num 1 na si Binay sa Presidential Survey? ! Tangina namang mga botante yan oh !,1
Walang malasakit sa teachers . Minamaliit ang teachers . Yan si Binay ! [HASHTAG],1
MDS doesn't deserve to be the one with the least votes and the fact that Binay & Roxas are winning over MDS ? ? bye shut up na lang talaga,1
Veteran Journalist's open letter to Mar Roxas goes viral [LINK],0
Sino nga ba ang nognog ? E di yung natusta na sa impyerno sa kasamaan ! Walang iba kundi si --- JEJOMAR BINAY po ! ? ?,1
Leche ka Binay ! Puro ka Makati ! Eh ano ginawa mo nung VP ka ? Wala ka ginawa kundi mangampanya ! Ugh ! ? ? [HASHTAG],1
RT [MENTION] : Torn between Miriam Defensor Santiago and Rodrigo Duterte ? ?,0
[HASHTAG] Always a well-structured and well-delivered speech but nothing beats my man . [HASHTAG] [HASHTAG] [LINK],0
Sa Classroom Poe - Dream seatmate Miriam - Terror teacher Duterte - Sgt at arms Binay at roxas - Row 4 tabi basura [HASHTAG],1
Si Grace Poe is nothing but an opportunist and a pathological liar . Nakakainis pa yung araw araw nakabalandra ang pagmumukha nya sa TV ! PWE .,1
"Maraming Salamat [MENTION] President , Mar ROxas , Trillanes for endorsing Mayor Duterte ..your hate has showed how scared you are ,",1
Bakit ako naiinis sa advertisement ni Binay ? Madami daw nagawa ? Ano kaya ? Bakit Makati lagi binibida eh VP sya ?,1
Yung mama ko bobotohin si mar roxas kasi daw tatangalin sila sa trabaho kapag di binoto sila mar ??? ? tae harassment na yan [HASHTAG] parin ? ?,1
"People , utang na loob wag niyong iboto si binay . Thanks",1
"LP bet Mar Roxas , inindorso ni San Juan City Mayor Guia Gomez Suportado ni San Juan City Mayor Guia Gomez si . [LINK]",0
RT [MENTION] : Bakit ang plastic ni Binay .,1
"jesus made himself into sin , jesus always goes b4 us . [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG]",0
Kung sino pa daw nognog siya pa nag-bigay liwanag tigas ng mukha neto ni binay,1
FTW ANG PAG GANAP NI BINAY DIYAN . HAHAHAHAHA . [LINK],0
Mag Back out ka na Mar Roxas (para kay Grace Poe) at para sa mga Filipino ayaw namin ang Palpak kagaya mo ! [LINK],1
"Ako : SI DANIEL PADILLA , KAY MAR ROXAS?? ? Daddy : ANO PAKE MO?? ? I realized kay Mar Roxas si Daddy =( Kay Miriam pa din ako hehe =)",0
Claim it Binay ! Wala namang masama sa pangangarap ! [HASHTAG],0
Lets not vote duterte coz he is a womanizer who doesn't respect women . Binay ProWomen [HASHTAG],1
"RT [MENTION] : Excuse me Binay , pero hindi pareho ang buhay mo sa mga buhay namin . Hindi kaya kami nagnanakaw [ng bilyon-bilyon] !",1
UGH IRITA TALAGA YUNG COMMERCIAL NI BINAY . -.-,1
"' Don't cheapen the presidency, ' Duterte tells Poe's camp : MANILA ・・ Davao City Mayor Rodrigo Dute . [LINK] (via ABS-CBN)",0
"Senate Blue Ribbon subcommittee recommends filing of plunder charges against VP Binay , son : The Senate Blue Ri . [LINK]",0
"Until the last vote is counted , I WILL NOT GIVE UP HOPE! ! [HASHTAG] [LINK]",0
"Kahit ilang milyon pa ang lead ni Duterte , kinakabahan pa rin ako kasi ROXAS ' yan e . Roxas . [HASHTAG]",0
"Palpak yung move ni PNoy . Dapat ang pinagkaisa niya ay si Miriam , Duterte and Poe . Ohwell desperado .",1
Binay laki daw sa hirap ?? ? ULOL MO UH HIRITAN 2016 [HASHTAG],1
"For those voting for Binay , why does he make a good President despite knowing his character and alleged corruptive ways are in question ?",0
Gryffindor-Grace Poe Slytherin- Rody Duterte Ravenclaw- Miriam Defensor Hufflepuff- Mar Roxas Chocolate Frog-Binay ? ?,0
PERO ALAM KONG MAS MARAMING DINADALANG PROBLEMA SI BINAY WATCH THIS GUYS [LINK],0
Yan din ba ang itinuro nyo kay [MENTION] kaya pinili nya ang pera ni Mar Roxas ? [HASHTAG] [LINK],0
[MENTION] Hindi sinabi sa balita na si Binay pa rin ang may pinakamataas na distrust at disapproval rating .,0
Tigilan mo ako sa ・・bakit si Binay na yan・・ . Anim na taon siyang naging VP pero pagiging mayor pa rin sa Makati nilalako niya sa taong bayan.? ?,1
RT [MENTION] : nognog ? only B1NAY . pandak ? only B1NAY . pucha nagiisa ka nga lang binay,1
Retweeted Vernice Mapanoo (@berrynisce) : First Transmission Result : #1 : DUTERTE ; [HASHTAG] MAR ; [HASHTAG] POE ; [HASHTAG] BINAY ; #5 . [LINK],0
"Inis na nga ko sa commercial ni Binay , dumagdag pa ' tong si Roxas . Sige mag parinigan kayo mga ewan . ? ?",1
"Boodle Fight Table in Abuyog , Leyte all-set as VP Binay will join lunch with senior citizens | [MENTION] [LINK]",0
Jojo Abinales once again provokes . I think he is definitely right about the attacks against Grace Poe . [LINK],0
[MENTION] tangIna mo Beastmode ako wag mokong sinasabihang malande ?? ? Di yan kalandean binay ! ????? ?,1
"Binay , naturingang Boy Scouts national president pero takot sa putik ! [LINK]",0
"PPCRV unofficial count as of 4:45am : President Duterte 15,881,413 Roxas 9,664,146 Poe 8,914,019 Binay 5,302,731 Santiago 1,418,872",0
Sino ba si nognog ? Yung corrupt . Yan si Binay ??? ?,1
"Duterte son hits Escudero , accuses senator of using Poe for ' personal ill-interest ' [LINK] [LINK] | via・ｦ",0
"VP Binay , dumating na sa campaign rally sa Mandaluyong [HASHTAG] | via RP 35 Jon Ibaﾃｱez [LINK]",0
May scandal si Binay ??????? ?,1
Binay got burned by UP studs . Well done Maroons . ? ?,1
"Mga pulitiko nakatikim ng kapangyarihan , ayaw na bitiwan . Di kita pinaparinggan Binay . Marami kayo [HASHTAG]",1
Ito si Juan Botante si Juan . Hindi nya iboboto si Mar Roxas . Matalinong botante si Juan . Wag maging bobotante . Tularan si Juan .,1
Mar Roxas and Leni Robredo . Habol plz . Still praying [HASHTAG],0
・・Junjun・・ Binay hopes for reversal of oust order [LINK] [HASHTAG] [HASHTAG] [HASHTAG],0
Fuck you Mr . Mar Roxas,1
Mar Roxas . Hawak nila machinery e . [LINK],1
Balwarte daw ni Binay ang Laguna ? ? aba ! aba . ??? ?,0
Mali nalang ba ni Mr . Binay ang nakikita niyo ? Subukan niyo kayang tignan ung naitulong niya . Hindi lahat ng Suspicion nila ay totoo .,0
"Binay : Dapat may pagkain , trabaho , makapag-aral at walang namamatay sa kahirapan . [HASHTAG] | [MENTION]",1
Mas sumasakit lalo ulo ko sa ONLY BINAY na to :-\,1
"Binay : natl govt failed to provide funding for major infra projects , causing problems in traffic , businesses , etc . | [MENTION]",0
Nakakaurat yung ad ni Mar Roxas,1
"[MENTION] I feel legitimately sick . Apparently , in GMA , Poe and Roxas have switched ranks , but Duterte's definitely far and away .",1
"Prang masyadong paawa effect yung "" nognog "" commercial ni binay, , [HASHTAG]",1
Wala lasting magnanakaw na Binay [LINK],1
SMH FOR MAR ROXAS ? ? [HASHTAG],1
Pag Si Mar Roxas ang mananalo People Power Rally ang katapat . [LINK],0
But Roxas is too arrogant (and desperate) and he won't do that just to not have Duterte as president [LINK],1
"Kahit anong bad news bout Binay(s) , I'll still support him/them . Tumira sa Makati to know whats real , wag puro judge and bash . :)",0
"RT [MENTION] : Duterte has kill jokes , Miriam has hugot , Binay has nognog ; while Grace nervously laughs and somewhere Mar fails a fist bump .",1
[MENTION] [MENTION] Ay we ? Kaalyado pala to ng binay's eXD hahaha joke,1
mar roxas magkaano kickback mo dto nabalita kaya to s ABSCBN sinungaling . [HASHTAG] [LINK],1
Me:Hayaan mo sila kung sino iboboto nila H1:Boboto ko si Duterte ! Me:good H2 : si Miriam ! Me : Good H3 : roxas ako kasi . Me : BOBO MO PUTA,1
"[Adm:] Mayaman ang Makati ng mga Ayala , mahirap pa rin ang Makati ng mga Binay . Talamak pa rin ang problema sa droga [LINK]",1
"Naiinis na ko Binay ah ! Buset ka , sagutin mo yung tanong . HAHAHAHAHAHAHA ! Walang kwenta . [HASHTAG]",1
[MENTION] mas may chance pa siyang manalo compared to Mar roxas na huli sa rating . Hahahaha,1
Pwedeng murahin si binay ? Magkano ang pinamudmud mong pera ? Pag nanalo ka aiguradong nandaya ka ! [HASHTAG],1
Walang Tuwid Na Daan ! Ang Tuwid Na Daan ay nasa puso't isip lamang ni PNoy at Mar Roxas at LP ! Walang Tuwid Na Daan ! Niloloko lang mga Pinoy,1
Pandak hahahahaha wag ako Binay,1
CHANGE IS BADLY NEEDED [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] DUTERTE TILL THE END [LINK] [MENTION],0
Dami ko tawa dito sa [HASHTAG] at [HASHTAG] para kay #binay.hahaha . panalo ! Nognog eh . ??? ? salamat sa nagsulat nito . ? ? [LINK],1
mar roxas ? pakyoo,1
"[MENTION] [MENTION] - If Miriam refuses to divulge her med records , transparency comes into question as well as her integrity",0
